"YEL038W"	"UTR4"	"putative"	"acireductone"	"synthase"	"UTR4"	""	""	""	""	""	""	""	""	""	""	""
"YEL039C"	"CYC7"	"cytochrome"	"c"	"isoform"	"2"	""	""	""	""	""	""	""	""	""	""	""
"YEL040W"	"UTR2"	"CRH2"	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"YEL041W"	"YEF1"	"NADH/NAD(+)"	"kinase"	""	""	""	""	""	""	""	""	""	""	""	""	""
"YEL042W"	"GDA1"	"guanosine"	"diphosphatase"	""	""	""	""	""	""	""	""	""	""	""	""	""
"YEL043W"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"YEL044W"	"IES6"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"YEL045C"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"YEL046C"	"GLY1"	"threonine"	"aldolase"	"GLY1"	""	""	""	""	""	""	""	""	""	""	""	""
"YEL047C"	"FRD1"	"FRDS1"	"fumarate"	"reductase"	""	""	""	""	""	""	""	""	""	""	""	""
"YEL048C"	"TCA17"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"YEL049W"	"PAU2"	"seripauperin"	"PAU2"	""	""	""	""	""	""	""	""	""	""	""	""	""
"YEL050C"	"RML2"	"mitochondrial"	"54S"	"ribosomal"	"protein"	"RML2"	"uL2m"	""	""	""	""	""	""	""	""	""
"YEL050W-A"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"YEL051W"	"VMA8"	"H(+)-transporting"	"V1"	"sector"	"ATPase"	"subunit"	"D"	""	""	""	""	""	""	""	""	""
"YEL052W"	"AFG1"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"YEL053C"	"MAK10"	"NAA35"	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"YEL053W-A"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"YEL054C"	"RPL12A"	"L11"	"L12A"	"L15A"	"ribosomal"	"60S"	"subunit"	"protein"	"L12A"	"uL11"	"YL23"	""	""	""	""	""
"YEL055C"	"POL5"	"DNA-directed"	"DNA"	"polymerase"	""	""	""	""	""	""	""	""	""	""	""	""
"YEL056W"	"HAT2"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"YEL057C"	"SDD1"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"YEL058W"	"PCM1"	"AGM1"	"phosphoacetylglucosamine"	"mutase"	"PCM1"	""	""	""	""	""	""	""	""	""	""	""
"YEL059C-A"	"SOM1"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"YEL059W"	"HHY1"	"ENV6"	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"YEL060C"	"PRB1"	"CVT1"	"proteinase"	"B"	""	""	""	""	""	""	""	""	""	""	""	""
"YEL061C"	"CIN8"	"kinesin"	"motor"	"protein"	"CIN8"	"KSL2"	"SDS15"	""	""	""	""	""	""	""	""	""
"YEL062W"	"NPR2"	"nitrogen"	"permease"	"regulating"	"protein"	"NPR2"	""	""	""	""	""	""	""	""	""	""
"YEL063C"	"CAN1"	"arginine"	"permease"	"CAN1"	""	""	""	""	""	""	""	""	""	""	""	""
"YEL064C"	"AVT2"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"YEL065W"	"SIT1"	"ARN3"	"siderophore"	"transporter"	""	""	""	""	""	""	""	""	""	""	""	""
"YEL066W"	"HPA3"	"D-amino-acid"	"N-acetyltransferase"	""	""	""	""	""	""	""	""	""	""	""	""	""
"YEL067C"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"YEL068C"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"YEL069C"	"HXT13"	"hexose"	"transporter"	"HXT13"	"HLT1"	""	""	""	""	""	""	""	""	""	""	""
"YEL070W"	"DSF1"	"MAN1"	"mannitol"	"dehydrogenase"	"DSF1"	""	""	""	""	""	""	""	""	""	""	""
"YEL071W"	"DLD3"	"D-lactate"	"dehydrogenase"	""	""	""	""	""	""	""	""	""	""	""	""	""
"YEL072W"	"RMD6"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"YEL073C"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"YEL074W"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"YEL075C"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"YEL075W-A"	""	"YEL076W-C"	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"YEL076C"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"YEL076C-A"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"YEL077C"	""	"Y'"	"element"	"ATP-dependent"	"helicase"	""	""	""	""	""	""	""	""	""	""	""
"YEL077W-A"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"YER001W"	"MNN1"	"alpha-1,3-mannosyltransferase"	"MNN1"	""	""	""	""	""	""	""	""	""	""	""	""	""
"YER002W"	"NOP16"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"YER003C"	"PMI40"	"mannose-6-phosphate"	"isomerase"	"PMI40"	"PMI"	""	""	""	""	""	""	""	""	""	""	""
"YER004W"	"FMP52"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"YER005W"	"YND1"	"APY1"	"apyrase"	"YEJ5"	""	""	""	""	""	""	""	""	""	""	""	""
"YER006C-A"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"YER006W"	"NUG1"	"RNA-binding"	"GTPase"	"NUG1"	""	""	""	""	""	""	""	""	""	""	""	""
"YER007C-A"	"TMA20"	"RBF20"	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"YER007W"	"PAC2"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"YER008C"	"SEC3"	"GTP-Rho"	"binding"	"exocyst"	"subunit"	"SEC3"	"PSL1"	""	""	""	""	""	""	""	""	""
"YER009W"	"NTF2"	"Ran"	"GTPase-binding"	"protein"	"NTF2"	""	""	""	""	""	""	""	""	""	""	""
"YER010C"	""	"bifunctional"	"4-hydroxy-4-methyl-2-oxoglutarate"	"aldolase/oxaloacetate"	"decarboxylase"	""	""	""	""	""	""	""	""	""	""	""
"YER011W"	"TIR1"	"GPI-anchored"	"mannoprotein"	"SRP1"	""	""	""	""	""	""	""	""	""	""	""	""
"YER012W"	"PRE1"	"proteasome"	"core"	"particle"	"subunit"	"beta"	"4"	""	""	""	""	""	""	""	""	""
"YER013W"	"PRP22"	"DEAH-box"	"ATP-dependent"	"RNA"	"helicase"	"PRP22"	""	""	""	""	""	""	""	""	""	""
"YER014C-A"	"BUD25"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"YER014W"	"HEM14"	"oxygen-dependent"	"protoporphyrinogen"	"oxidase"	""	""	""	""	""	""	""	""	""	""	""	""
"YER015W"	"FAA2"	"FAM1"	"medium-chain"	"fatty"	"acid-CoA"	"ligase"	"FAA2"	""	""	""	""	""	""	""	""	""
"YER016W"	"BIM1"	"EB1"	"microtubule-binding"	"protein"	"BIM1"	"YEB1"	""	""	""	""	""	""	""	""	""	""
"YER017C"	"AFG3"	"AAA"	"family"	"ATPase"	"AFG3"	"YTA10"	""	""	""	""	""	""	""	""	""	""
"YER018C"	"SPC25"	"kinetochore-associated"	"Ndc80"	"complex"	"subunit"	"SPC25"	""	""	""	""	""	""	""	""	""	""
"YER019C-A"	"SBH2"	"Arf"	"family"	"guanine"	"nucleotide"	"exchange"	"factor"	"SBH2"	"SEB2"	""	""	""	""	""	""	""
"YER019W"	"ISC1"	"inositol"	"phosphosphingolipid"	"phospholipase"	""	""	""	""	""	""	""	""	""	""	""	""
"YER020W"	"GPA2"	"guanine"	"nucleotide-binding"	"protein"	"subunit"	"alpha"	"SSP101"	""	""	""	""	""	""	""	""	""
"YER021W"	"RPN3"	"proteasome"	"regulatory"	"particle"	"lid"	"subunit"	"RPN3"	"SUN2"	""	""	""	""	""	""	""	""
"YER022W"	"SRB4"	"MED17"	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"YER023C-A"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"YER023W"	"PRO3"	"ORE2"	"pyrroline-5-carboxylate"	"reductase"	""	""	""	""	""	""	""	""	""	""	""	""
"YER024W"	"YAT2"	"carnitine"	"O-acetyltransferase"	"YAT2"	""	""	""	""	""	""	""	""	""	""	""	""
"YER025W"	"GCD11"	"SUI4"	"translation"	"initiation"	"factor"	"eIF2"	"subunit"	"gamma"	""	""	""	""	""	""	""	""
"YER026C"	"CHO1"	"CDP-diacylglycerol-serine"	"O-phosphatidyltransferase"	"PSS1"	""	""	""	""	""	""	""	""	""	""	""	""
"YER027C"	"GAL83"	"SPM1"	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"YER028C"	"MIG3"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"YER029C"	"SMB1"	"mRNA"	"splicing"	"protein"	"SMB1"	"SmB"	"Sm"	"B"	""	""	""	""	""	""	""	""
"YER030W"	"CHZ1"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"YER031C"	"YPT31"	"Rab"	"family"	"GTPase"	"YPT31"	"YPT8"	""	""	""	""	""	""	""	""	""	""
"YER032W"	"FIR1"	"PIP1"	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"YER033C"	"ZRG8"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"YER034W"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"YER035W"	"EDC2"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"YER036C"	"ARB1"	"ATP-binding"	"cassette"	"family"	"ATPase"	"ARB1"	""	""	""	""	""	""	""	""	""	""
"YER037W"	"PHM8"	"bifunctional"	"nucleotidase/lysophosphatidic"	"acid"	"phosphatase"	""	""	""	""	""	""	""	""	""	""	""
"YER038C"	"KRE29"	"NSE6"	"Smc5-Smc6"	"complex"	"subunit"	"KRE29"	""	""	""	""	""	""	""	""	""	""
"YER038W-A"	"FMP49"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"YER039C"	"HVG1"	"putative"	"GDP-mannose"	"transporter"	"YEM9"	""	""	""	""	""	""	""	""	""	""	""
"YER039C-A"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"YER040W"	"GLN3"	"nitrogen-responsive"	"transcriptional"	"regulator"	"GLN3"	""	""	""	""	""	""	""	""	""	""	""
"YER041W"	"YEN1"	"crossover"	"junction"	"endodeoxyribonuclease"	""	""	""	""	""	""	""	""	""	""	""	""
"YER042W"	"MXR1"	"msrA"	"peptide-methionine-S-sulfoxide"	"reductase"	""	""	""	""	""	""	""	""	""	""	""	""
"YER043C"	"SAH1"	"adenosylhomocysteinase"	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"YER044C"	"ERG28"	"BUD18"	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"YER044C-A"	"MEI4"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"YER045C"	"ACA1"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"YER046W"	"SPO73"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"YER046W-A"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"YER047C"	"SAP1"	"putative"	"AAA"	"family"	"ATPase"	"SAP1"	""	""	""	""	""	""	""	""	""	""
"YER048C"	"CAJ1"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"YER048W-A"	"ISD11"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"YER049W"	"TPA1"	"oxidative"	"DNA"	"demethylase"	""	""	""	""	""	""	""	""	""	""	""	""
"YER050C"	"RSM18"	"bS18m"	"mitochondrial"	"37S"	"ribosomal"	"protein"	"RSM18"	""	""	""	""	""	""	""	""	""
"YER051W"	"JHD1"	"[Histone"	"H3]-lysine-36"	"demethylase"	"JHDM1"	"KDM2"	""	""	""	""	""	""	""	""	""	""
"YER052C"	"HOM3"	"aspartate"	"kinase"	"BOR1"	"SIL4"	"THR3"	""	""	""	""	""	""	""	""	""	""
"YER053C"	"PIC2"	"Cu/Pi"	"carrier"	""	""	""	""	""	""	""	""	""	""	""	""	""
"YER053C-A"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"YER054C"	"GIP2"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"YER055C"	"HIS1"	"ATP"	"phosphoribosyltransferase"	""	""	""	""	""	""	""	""	""	""	""	""	""
"YER056C"	"FCY2"	"BRA7"	"purine-cytosine"	"permease"	""	""	""	""	""	""	""	""	""	""	""	""
"YER056C-A"	"RPL34A"	"eL34"	"L34A"	"L34e"	"ribosomal"	"60S"	"subunit"	"protein"	"L34A"	""	""	""	""	""	""	""
"YER057C"	"HMF1"	"HIG1"	"putative"	"isoleucine"	"biosynthesis"	"protein"	"HMF1"	""	""	""	""	""	""	""	""	""
"YER058W"	"PET117"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"YER059W"	"PCL6"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"YER060W"	"FCY21"	"purine-cytosine"	"permease"	""	""	""	""	""	""	""	""	""	""	""	""	""
"YER060W-A"	"FCY22"	"purine-cytosine"	"permease"	""	""	""	""	""	""	""	""	""	""	""	""	""
"YER061C"	"CEM1"	"fatty"	"acid"	"synthase"	"CEM1"	""	""	""	""	""	""	""	""	""	""	""
"YER062C"	"GPP2"	"glycerol-1-phosphatase"	"HOR2"	"HOR2"	""	""	""	""	""	""	""	""	""	""	""	""
"YER063W"	"THO1"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"YER064C"	"VHR2"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"YER065C"	"ICL1"	"isocitrate"	"lyase"	"1"	""	""	""	""	""	""	""	""	""	""	""	""
"YER066C-A"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"YER066W"	"RRT13"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"YER067C-A"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"YER067W"	"RGI1"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"YER068C-A"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"YER068W"	"MOT2"	"CCR4-NOT"	"core"	"ubiquitin-protein"	"ligase"	"subunit"	"MOT2"	"NOT4"	"SIG1"	""	""	""	""	""	""	""
"YER069W"	"ARG5,6"	"argB"	"argC"	"bifunctional"	"acetylglutamate"	"kinase/N-acetyl-gamma-glutamyl-phosphate"	"reductase"	""	""	""	""	""	""	""	""	""
"YER070W"	"RNR1"	"CRT7"	"ribonucleotide-diphosphate"	"reductase"	"subunit"	"RNR1"	"RIR1"	"SDS12"	""	""	""	""	""	""	""	""
"YER071C"	"TDA2"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"YER072W"	"VTC1"	"NRF1"	"PHM4"	""	""	""	""	""	""	""	""	""	""	""	""	""
"YER073W"	"ALD5"	"aldehyde"	"dehydrogenase"	"(NAD(P)(+))"	"ALD5"	""	""	""	""	""	""	""	""	""	""	""
"YER074W"	"RPS24A"	"eS24"	"ribosomal"	"40S"	"subunit"	"protein"	"S24A"	"RPS24EA"	"S24A"	"S24e"	""	""	""	""	""	""
"YER074W-A"	"YOS1"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"YER075C"	"PTP3"	"tyrosine"	"protein"	"phosphatase"	"PTP3"	""	""	""	""	""	""	""	""	""	""	""
"YER076C"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"YER076W-A"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"YER077C"	"MRX1"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"YER078C"	"ICP55"	"aminopeptidase"	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"YER078W-A"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"YER079C-A"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"YER079W"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"YER080W"	"AIM9"	"FMP29"	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"YER081W"	"SER3"	"phosphoglycerate"	"dehydrogenase"	"SER3"	""	""	""	""	""	""	""	""	""	""	""	""
"YER082C"	"UTP7"	"KRE31"	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"YER083C"	"GET2"	"GET"	"complex"	"subunit"	"GET2"	"HUR2"	"RMD7"	""	""	""	""	""	""	""	""	""
"YER084W"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"YER084W-A"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"YER085C"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"YER086W"	"ILV1"	"ISO1"	"threonine"	"ammonia-lyase"	"ILV1"	""	""	""	""	""	""	""	""	""	""	""
"YER087C-A"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"YER087C-B"	"SBH1"	"Arf"	"family"	"guanine"	"nucleotide"	"exchange"	"factor"	"SBH1"	"SEB1"	"YER087C-A"	""	""	""	""	""	""
"YER087W"	"AIM10"	"putative"	"proline--tRNA"	"ligase"	"AIM10"	""	""	""	""	""	""	""	""	""	""	""
"YER088C"	"DOT6"	"PBF2"	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"YER088C-A"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"YER088W-B"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"YER089C"	"PTC2"	"type"	"2C"	"protein"	"phosphatase"	"PTC2"	""	""	""	""	""	""	""	""	""	""
"YER090C-A"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"YER090W"	"TRP2"	"anthranilate"	"synthase"	"TRP2"	""	""	""	""	""	""	""	""	""	""	""	""
"YER091C"	"MET6"	"5-methyltetrahydropteroyltriglutamate-homocysteine"	"S-methyltransferase"	""	""	""	""	""	""	""	""	""	""	""	""	""
"YER091C-A"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"YER092W"	"IES5"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"YER093C"	"TSC11"	"AVO3"	"TORC2"	"complex"	"subunit"	"TSC11"	""	""	""	""	""	""	""	""	""	""
"YER093C-A"	"AIM11"	"GEP8"	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"YER094C"	"PUP3"	"proteasome"	"core"	"particle"	"subunit"	"beta"	"3"	"SCS32"	""	""	""	""	""	""	""	""
"YER095W"	"RAD51"	"MUT5"	"recombinase"	"RAD51"	""	""	""	""	""	""	""	""	""	""	""	""
"YER096W"	"SHC1"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"YER097W"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"YER098W"	"UBP9"	"putative"	"ubiquitin-specific"	"protease"	"UBP9"	""	""	""	""	""	""	""	""	""	""	""
"YER099C"	"PRS2"	"ribose"	"phosphate"	"diphosphokinase"	"subunit"	"PRS2"	""	""	""	""	""	""	""	""	""	""
"YER100W"	"UBC6"	"DOA2"	"E2"	"ubiquitin-conjugating"	"protein"	"UBC6"	""	""	""	""	""	""	""	""	""	""
"YER101C"	"AST2"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"YER102W"	"RPS8B"	"eS8"	"ribosomal"	"40S"	"subunit"	"protein"	"S8B"	"rp19"	"S14B"	"S8B"	"S8e"	"YS9"	""	""	""	""
"YER103W"	"SSA4"	"Hsp70"	"family"	"chaperone"	"SSA4"	"YG107"	""	""	""	""	""	""	""	""	""	""
"YER104W"	"RTT105"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"YER105C"	"NUP157"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"YER106W"	"MAM1"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"YER107C"	"GLE2"	"RAE1"	"RNA"	"export"	"factor"	"GLE2"	""	""	""	""	""	""	""	""	""	""
"YER107W-A"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"YER110C"	"KAP123"	"YRB4"	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"YER111C"	"SWI4"	"ART1"	"SBF"	"complex"	"DNA-binding"	"subunit"	"SWI4"	""	""	""	""	""	""	""	""	""
"YER112W"	"LSM4"	"SDB23"	"U6"	"snRNA"	"complex"	"subunit"	"LSM4"	"USS1"	""	""	""	""	""	""	""	""
"YER113C"	"TMN3"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"YER114C"	"BOI2"	"BEB1"	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"YER115C"	"SPR6"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"YER116C"	"SLX8"	"SUMO-targeted"	"ubiquitin"	"ligase"	"complex"	"subunit"	"SLX8"	""	""	""	""	""	""	""	""	""
"YER117W"	"RPL23B"	"L14"	"L17aB"	"L23B"	"ribosomal"	"60S"	"subunit"	"protein"	"L23B"	"uL14"	"YL32"	""	""	""	""	""
"YER118C"	"SHO1"	"osmosensor"	"SHO1"	"SSU81"	""	""	""	""	""	""	""	""	""	""	""	""
"YER119C"	"AVT6"	"aspartate/glutamate"	"transporter"	""	""	""	""	""	""	""	""	""	""	""	""	""
"YER119C-A"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"YER120W"	"SCS2"	"phosphatidylinositol-binding"	"protein"	"SCS2"	""	""	""	""	""	""	""	""	""	""	""	""
"YER121W"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"YER122C"	"GLO3"	"ADP-ribosylation"	"factor"	"GTPase-activating"	"protein"	""	""	""	""	""	""	""	""	""	""	""
"YER123W"	"YCK3"	"casein"	"kinase"	"YCK3"	"CKI3"	""	""	""	""	""	""	""	""	""	""	""
"YER124C"	"DSE1"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"YER125W"	"RSP5"	"MDP1"	"MUT2"	"NEDD4"	"family"	"E3"	"ubiquitin-protein"	"ligase"	"NPI1"	"SMM1"	"UBY1"	""	""	""	""	""
"YER126C"	"NSA2"	"rRNA-processing"	"protein"	"NSA2"	""	""	""	""	""	""	""	""	""	""	""	""
"YER127W"	"LCP5"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"YER128W"	"VFA1"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"YER129W"	"SAK1"	"PAK1"	"serine/threonine"	"protein"	"kinase"	"SAK1"	""	""	""	""	""	""	""	""	""	""
"YER130C"	"COM2"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"YER131W"	"RPS26B"	"eS26"	"ribosomal"	"40S"	"subunit"	"protein"	"S26B"	"S26B"	"S26e"	""	""	""	""	""	""	""
"YER132C"	"PMD1"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"YER133W"	"GLC7"	"CID1"	"DIS2"	"DIS2S1"	"PP1"	"type"	"1"	"serine/threonine-protein"	"phosphatase"	"catalytic"	"subunit"	"GLC7"	""	""	""	""
"YER133W-A"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"YER134C"	""	"MDP-1"	"Mg-dependent"	"acid"	"phosphatase"	""	""	""	""	""	""	""	""	""	""	""
"YER135C"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"YER136W"	"GDI1"	"SEC19"	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"YER137C"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"YER137W-A"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"YER138W-A"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"YER139C"	"RTR1"	"RNA"	"polymerase"	"II"	"subunit"	"B1"	"CTD"	"phosphatase"	"RTR1"	""	""	""	""	""	""	""
"YER140W"	"EMP65"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"YER141W"	"COX15"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"YER142C"	"MAG1"	"MMS5"	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"YER143W"	"DDI1"	"VSM1"	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"YER144C"	"UBP5"	"putative"	"ubiquitin-specific"	"protease"	"UBP5"	""	""	""	""	""	""	""	""	""	""	""
"YER145C"	"FTR1"	"high-affinity"	"iron"	"permease"	"FTR1"	""	""	""	""	""	""	""	""	""	""	""
"YER145C-A"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"YER146W"	"LSM5"	"RNA-binding"	"protein"	"LSM5"	""	""	""	""	""	""	""	""	""	""	""	""
"YER147C"	"SCC4"	"cohesin-loading"	"factor"	"complex"	"subunit"	"SCC4"	""	""	""	""	""	""	""	""	""	""
"YER147C-A"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"YER148W"	"SPT15"	"BTF1"	"TATA-binding"	"protein"	"TBP"	"TBP1"	""	""	""	""	""	""	""	""	""	""
"YER148W-A"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"YER149C"	"PEA2"	"DFG9"	"PPF2"	""	""	""	""	""	""	""	""	""	""	""	""	""
"YER150W"	"SPI1"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"YER151C"	"UBP3"	"BLM3"	"mRNA-binding"	"ubiquitin-specific"	"protease"	"UBP3"	""	""	""	""	""	""	""	""	""	""
"YER152C"	""	"2-aminoadipate"	"transaminase"	""	""	""	""	""	""	""	""	""	""	""	""	""
"YER152W-A"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"YER153C"	"PET122"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"YER154W"	"OXA1"	"membrane"	"insertase"	"OXA1"	"PET1402"	""	""	""	""	""	""	""	""	""	""	""
"YER155C"	"BEM2"	"IPL2"	"SUP9"	"TSL1"	""	""	""	""	""	""	""	""	""	""	""	""
"YER156C"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"YER157W"	"COG3"	"Golgi"	"transport"	"complex"	"subunit"	"COG3"	"GRD20"	"SEC34"	""	""	""	""	""	""	""	""
"YER158C"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"YER158W-A"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"YER159C"	"BUR6"	"NCB1"	"negative"	"cofactor"	"2"	"transcription"	"regulator"	"complex"	"subunit"	"BUR6"	""	""	""	""	""	""
"YER161C"	"SPT2"	"EXA1"	"SIN1"	""	""	""	""	""	""	""	""	""	""	""	""	""
"YER162C"	"RAD4"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"YER163C"	"GCG1"	"gamma-glutamylcyclotransferase"	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"YER164W"	"CHD1"	"chromatin-remodeling"	"ATPase"	"CHD1"	""	""	""	""	""	""	""	""	""	""	""	""
"YER165C-A"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"YER165W"	"PAB1"	"polyadenylate-binding"	"protein"	""	""	""	""	""	""	""	""	""	""	""	""	""
"YER166W"	"DNF1"	"aminophospholipid-translocating"	"P4-type"	"ATPase"	"DNF1"	""	""	""	""	""	""	""	""	""	""	""
"YER167W"	"BCK2"	"CTR7"	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"YER168C"	"CCA1"	"TNT1"	"tRNA"	"adenylyltransferase"	""	""	""	""	""	""	""	""	""	""	""	""
"YER169W"	"RPH1"	"KDM4"	""	""	""	""	""	""	""	""	""	""	""	""	""	""
